verif_code,userid,itemid,key_press,rt
tx2kcpdyunxe19cr0y,410,7,2,4304
tx2kcpdyunxe19cr0y,410,8,2,16976
tx2kcpdyunxe19cr0y,410,9,2,2560
tx2kcpdyunxe19cr0y,410,10,2,3043
tx2kcpdyunxe19cr0y,410,11,2,3457
tx2kcpdyunxe19cr0y,410,12,1,8896
tx2kcpdyunxe19cr0y,410,13,2,8059
tx2kcpdyunxe19cr0y,410,14,2,3763
tx2kcpdyunxe19cr0y,410,15,2,2548
tx2kcpdyunxe19cr0y,410,16,2,5324
tx2kcpdyunxe19cr0y,410,17,2,3968
tx2kcpdyunxe19cr0y,410,18,2,9257
tx2kcpdyunxe19cr0y,410,19,2,2005
tx2kcpdyunxe19cr0y,410,20,2,7083
tx2kcpdyunxe19cr0y,410,21,1,5367
tx2kcpdyunxe19cr0y,410,22,2,4404
tx2kcpdyunxe19cr0y,410,23,2,4447
tx2kcpdyunxe19cr0y,410,24,1,5830
tx2kcpdyunxe19cr0y,410,25,1,9339
ty779by89xr7lk12rq,411,1,1,2081
ty779by89xr7lk12rq,411,2,2,5009
ty779by89xr7lk12rq,411,3,2,2164
ty779by89xr7lk12rq,411,4,1,2107
ty779by89xr7lk12rq,411,5,1,2563
ty779by89xr7lk12rq,411,6,1,1012
ty779by89xr7lk12rq,411,7,2,4644
ty779by89xr7lk12rq,411,8,1,2529
ty779by89xr7lk12rq,411,9,2,1824
ty779by89xr7lk12rq,411,10,2,3041
ty779by89xr7lk12rq,411,11,1,1711
ty779by89xr7lk12rq,411,12,1,1932
ty779by89xr7lk12rq,411,13,1,2182
ty779by89xr7lk12rq,411,14,2,1529
ty779by89xr7lk12rq,411,15,1,1905
ty779by89xr7lk12rq,411,16,2,2635
ty779by89xr7lk12rq,411,17,2,8741
ty779by89xr7lk12rq,411,18,1,3755
ty779by89xr7lk12rq,411,19,2,3317
ty779by89xr7lk12rq,411,20,2,2414
ty779by89xr7lk12rq,411,21,1,2168
ty779by89xr7lk12rq,411,22,2,5154
ty779by89xr7lk12rq,411,23,1,2644
ty779by89xr7lk12rq,411,24,1,1549
ty779by89xr7lk12rq,411,25,2,5121
tys2vmapxf0dfraxzq,412,1,2,3874
tys2vmapxf0dfraxzq,412,2,1,2761
tys2vmapxf0dfraxzq,412,3,1,2842
tys2vmapxf0dfraxzq,412,4,1,1943
tys2vmapxf0dfraxzq,412,5,1,4793
tys2vmapxf0dfraxzq,412,6,1,1676
tys2vmapxf0dfraxzq,412,7,1,3210
tys2vmapxf0dfraxzq,412,8,1,2029
tys2vmapxf0dfraxzq,412,9,1,1788
tys2vmapxf0dfraxzq,412,10,1,2214
tys2vmapxf0dfraxzq,412,11,1,9036
tys2vmapxf0dfraxzq,412,12,1,6928
tys2vmapxf0dfraxzq,412,13,1,5139
tys2vmapxf0dfraxzq,412,14,2,2937
tys2vmapxf0dfraxzq,412,15,1,5385
tys2vmapxf0dfraxzq,412,16,1,1828
tys2vmapxf0dfraxzq,412,17,2,2646
tys2vmapxf0dfraxzq,412,18,2,2120
tys2vmapxf0dfraxzq,412,19,2,1737
tys2vmapxf0dfraxzq,412,20,2,6555
tys2vmapxf0dfraxzq,412,21,1,1667
tys2vmapxf0dfraxzq,412,22,1,2992
tys2vmapxf0dfraxzq,412,23,1,3219
tys2vmapxf0dfraxzq,412,24,1,1118
tys2vmapxf0dfraxzq,412,25,1,3354
tz27vlt82o8k2789ao,413,1,2,2406
tz27vlt82o8k2789ao,413,2,2,4083
tz27vlt82o8k2789ao,413,3,2,2194
tz27vlt82o8k2789ao,413,4,2,4747
tz27vlt82o8k2789ao,413,5,1,2531
tz27vlt82o8k2789ao,413,6,2,2002
tz27vlt82o8k2789ao,413,7,1,3488
tz27vlt82o8k2789ao,413,8,2,4039
tz27vlt82o8k2789ao,413,9,2,2778
tz27vlt82o8k2789ao,413,10,2,3003
tz27vlt82o8k2789ao,413,11,2,3326
tz27vlt82o8k2789ao,413,12,1,5051
tz27vlt82o8k2789ao,413,13,2,3048
tz27vlt82o8k2789ao,413,14,1,3060
tz27vlt82o8k2789ao,413,15,2,6332
tz27vlt82o8k2789ao,413,16,1,10496
tz27vlt82o8k2789ao,413,17,2,1968
tz27vlt82o8k2789ao,413,18,2,3306
tz27vlt82o8k2789ao,413,19,2,2700
tz27vlt82o8k2789ao,413,20,1,3542
tz27vlt82o8k2789ao,413,21,1,2981
tz27vlt82o8k2789ao,413,22,1,3521
tz27vlt82o8k2789ao,413,23,2,5951
tz27vlt82o8k2789ao,413,24,1,1485
tz27vlt82o8k2789ao,413,25,1,3194
tzw0dteyn6b98leup2,414,1,1,1515
tzw0dteyn6b98leup2,414,2,2,4136
tzw0dteyn6b98leup2,414,3,2,3249
tzw0dteyn6b98leup2,414,4,1,2700
tzw0dteyn6b98leup2,414,5,1,3245
tzw0dteyn6b98leup2,414,6,1,2328
tzw0dteyn6b98leup2,414,7,2,4704
tzw0dteyn6b98leup2,414,8,1,6032
tzw0dteyn6b98leup2,414,9,1,1972
tzw0dteyn6b98leup2,414,10,2,2938
tzw0dteyn6b98leup2,414,11,1,6388
tzw0dteyn6b98leup2,414,12,2,3533
tzw0dteyn6b98leup2,414,13,1,5404
tzw0dteyn6b98leup2,414,14,2,2479
tzw0dteyn6b98leup2,414,15,2,6170
tzw0dteyn6b98leup2,414,16,2,5153
tzw0dteyn6b98leup2,414,17,2,2353
tzw0dteyn6b98leup2,414,18,1,3357
tzw0dteyn6b98leup2,414,19,2,2681
tzw0dteyn6b98leup2,414,20,2,5400
tzw0dteyn6b98leup2,414,21,1,3183
tzw0dteyn6b98leup2,414,22,1,4812
tzw0dteyn6b98leup2,414,23,2,4780
tzw0dteyn6b98leup2,414,24,2,3416
tzw0dteyn6b98leup2,414,25,2,2370
u34tb01cgc7rokm3pb,415,1,1,3294
u34tb01cgc7rokm3pb,415,2,2,4849
u34tb01cgc7rokm3pb,415,3,1,1889
u34tb01cgc7rokm3pb,415,4,1,1510
u34tb01cgc7rokm3pb,415,5,1,1911
u34tb01cgc7rokm3pb,415,6,1,1608
u34tb01cgc7rokm3pb,415,7,2,2079
u34tb01cgc7rokm3pb,415,8,1,1768
u34tb01cgc7rokm3pb,415,9,2,2040
u34tb01cgc7rokm3pb,415,10,1,1624
u34tb01cgc7rokm3pb,415,11,2,6203
u34tb01cgc7rokm3pb,415,12,2,2191
u34tb01cgc7rokm3pb,415,13,1,1935
u34tb01cgc7rokm3pb,415,14,2,2895
u34tb01cgc7rokm3pb,415,15,2,2399
u34tb01cgc7rokm3pb,415,16,2,5216
u34tb01cgc7rokm3pb,415,17,2,2310
u34tb01cgc7rokm3pb,415,18,1,4975
u34tb01cgc7rokm3pb,415,19,2,2976
u34tb01cgc7rokm3pb,415,20,2,2760
u34tb01cgc7rokm3pb,415,21,2,2160
u34tb01cgc7rokm3pb,415,22,1,3544
u34tb01cgc7rokm3pb,415,23,1,2288
u34tb01cgc7rokm3pb,415,24,1,1871
u34tb01cgc7rokm3pb,415,25,2,5696
u35jgzw3q14rxln12x,416,1,1,3611
u35jgzw3q14rxln12x,416,2,2,1887
u35jgzw3q14rxln12x,416,3,2,1971
u35jgzw3q14rxln12x,416,4,2,2154
u35jgzw3q14rxln12x,416,5,2,1367
u35jgzw3q14rxln12x,416,6,1,1500
u35jgzw3q14rxln12x,416,7,2,2184
u35jgzw3q14rxln12x,416,8,1,1352
u35jgzw3q14rxln12x,416,9,1,2366
u35jgzw3q14rxln12x,416,10,1,2109
u35jgzw3q14rxln12x,416,11,1,1617
u35jgzw3q14rxln12x,416,12,1,2003
u35jgzw3q14rxln12x,416,13,1,2686
u35jgzw3q14rxln12x,416,14,2,2437
u35jgzw3q14rxln12x,416,15,2,1476
u35jgzw3q14rxln12x,416,16,2,1581
u35jgzw3q14rxln12x,416,17,1,3006
u35jgzw3q14rxln12x,416,18,2,2998
u35jgzw3q14rxln12x,416,19,1,2002
u35jgzw3q14rxln12x,416,20,1,2290
u35jgzw3q14rxln12x,416,21,1,1515
u35jgzw3q14rxln12x,416,22,1,2128
u35jgzw3q14rxln12x,416,23,1,2062
u35jgzw3q14rxln12x,416,24,1,1476
u35jgzw3q14rxln12x,416,25,1,2451
u6dz7p9otk16o30gq1,417,1,2,663
u6dz7p9otk16o30gq1,417,2,1,2190
u6dz7p9otk16o30gq1,417,3,2,1755
u6dz7p9otk16o30gq1,417,4,2,1076
u6dz7p9otk16o30gq1,417,5,2,1125
u6dz7p9otk16o30gq1,417,6,1,1043
u6dz7p9otk16o30gq1,417,7,1,1133
u6dz7p9otk16o30gq1,417,8,1,641
u6dz7p9otk16o30gq1,417,9,1,659
u6dz7p9otk16o30gq1,417,10,1,577
u6dz7p9otk16o30gq1,417,11,1,615
u6dz7p9otk16o30gq1,417,12,2,714
u6dz7p9otk16o30gq1,417,13,1,1219
u6dz7p9otk16o30gq1,417,14,1,897
u6dz7p9otk16o30gq1,417,15,2,851
u6dz7p9otk16o30gq1,417,16,1,843
u6dz7p9otk16o30gq1,417,17,2,648
u6dz7p9otk16o30gq1,417,18,2,630
u6dz7p9otk16o30gq1,417,19,1,350
u6dz7p9otk16o30gq1,417,20,2,697
u6dz7p9otk16o30gq1,417,21,2,140
u6dz7p9otk16o30gq1,417,22,1,1490
u6dz7p9otk16o30gq1,417,23,1,1102
u6dz7p9otk16o30gq1,417,24,1,1019
u6dz7p9otk16o30gq1,417,25,2,750
u87t8c6lhupjj63aau,418,1,1,2675
u87t8c6lhupjj63aau,418,2,2,3011
u87t8c6lhupjj63aau,418,3,1,6987
u87t8c6lhupjj63aau,418,4,1,1707
u87t8c6lhupjj63aau,418,5,1,15719
u87t8c6lhupjj63aau,418,6,1,2102
u87t8c6lhupjj63aau,418,7,1,9392
u87t8c6lhupjj63aau,418,8,1,6692
u87t8c6lhupjj63aau,418,9,2,4106
u87t8c6lhupjj63aau,418,10,2,4046
u87t8c6lhupjj63aau,418,11,1,12251
u87t8c6lhupjj63aau,418,12,2,2249
u87t8c6lhupjj63aau,418,13,2,5183
u87t8c6lhupjj63aau,418,14,2,3205
u87t8c6lhupjj63aau,418,15,2,5937
u87t8c6lhupjj63aau,418,16,2,2753
u87t8c6lhupjj63aau,418,17,2,5604
u87t8c6lhupjj63aau,418,18,1,3317
u87t8c6lhupjj63aau,418,19,2,3025
u87t8c6lhupjj63aau,418,20,2,8304
u87t8c6lhupjj63aau,418,21,1,4239
u87t8c6lhupjj63aau,418,22,2,5479
u87t8c6lhupjj63aau,418,23,1,4904
u87t8c6lhupjj63aau,418,24,1,1573
u87t8c6lhupjj63aau,418,25,2,3924
u8qfj5z0ux0lnduq40,419,1,1,1405
u8qfj5z0ux0lnduq40,419,2,2,2513
u8qfj5z0ux0lnduq40,419,3,1,1597
u8qfj5z0ux0lnduq40,419,4,1,2092
u8qfj5z0ux0lnduq40,419,5,1,2692
u8qfj5z0ux0lnduq40,419,6,1,2086
u8qfj5z0ux0lnduq40,419,7,2,3208
u8qfj5z0ux0lnduq40,419,8,1,2127
u8qfj5z0ux0lnduq40,419,9,1,1688
u8qfj5z0ux0lnduq40,419,10,1,3533
u8qfj5z0ux0lnduq40,419,11,2,2480
u8qfj5z0ux0lnduq40,419,12,1,4121
u8qfj5z0ux0lnduq40,419,13,1,3129
u8qfj5z0ux0lnduq40,419,14,1,2550
u8qfj5z0ux0lnduq40,419,15,2,1541
u8qfj5z0ux0lnduq40,419,16,1,4826
u8qfj5z0ux0lnduq40,419,17,2,2158
u8qfj5z0ux0lnduq40,419,18,2,2004
u8qfj5z0ux0lnduq40,419,19,2,1732
u8qfj5z0ux0lnduq40,419,20,2,2418
u8qfj5z0ux0lnduq40,419,21,1,1999
u8qfj5z0ux0lnduq40,419,22,2,3526
u8qfj5z0ux0lnduq40,419,23,1,3477
u8qfj5z0ux0lnduq40,419,24,1,1625
u8qfj5z0ux0lnduq40,419,25,1,3481
uam2ssdjf45hs73ox4,420,1,2,5949
uam2ssdjf45hs73ox4,420,2,2,4347
uam2ssdjf45hs73ox4,420,3,2,3694
uam2ssdjf45hs73ox4,420,4,2,3782
uam2ssdjf45hs73ox4,420,5,2,4276
uam2ssdjf45hs73ox4,420,6,2,2415
uam2ssdjf45hs73ox4,420,7,2,6342
uam2ssdjf45hs73ox4,420,8,1,4654
uam2ssdjf45hs73ox4,420,9,2,3126
uam2ssdjf45hs73ox4,420,10,2,2518
uam2ssdjf45hs73ox4,420,11,1,3293
uam2ssdjf45hs73ox4,420,12,1,6334
uam2ssdjf45hs73ox4,420,13,2,5638
uam2ssdjf45hs73ox4,420,14,2,2934
uam2ssdjf45hs73ox4,420,15,1,2862
uam2ssdjf45hs73ox4,420,16,1,3222
uam2ssdjf45hs73ox4,420,17,2,3236
uam2ssdjf45hs73ox4,420,18,2,3800
uam2ssdjf45hs73ox4,420,19,2,2734
uam2ssdjf45hs73ox4,420,20,1,3595
uam2ssdjf45hs73ox4,420,21,2,3343
uam2ssdjf45hs73ox4,420,22,1,4436
uam2ssdjf45hs73ox4,420,23,2,6676
uam2ssdjf45hs73ox4,420,24,1,2775
uam2ssdjf45hs73ox4,420,25,2,3482
ub4d7emyjelkborfz8,421,1,1,1893
ub4d7emyjelkborfz8,421,2,2,2429
ub4d7emyjelkborfz8,421,3,2,2157
ub4d7emyjelkborfz8,421,4,1,2106
ub4d7emyjelkborfz8,421,5,2,2356
ub4d7emyjelkborfz8,421,6,2,2098
ub4d7emyjelkborfz8,421,7,1,2582
ub4d7emyjelkborfz8,421,8,2,2477
ub4d7emyjelkborfz8,421,9,1,1785
ub4d7emyjelkborfz8,421,10,1,2316
ub4d7emyjelkborfz8,421,11,2,1723
ub4d7emyjelkborfz8,421,12,1,2231
ub4d7emyjelkborfz8,421,13,1,2482
ub4d7emyjelkborfz8,421,14,2,2392
ub4d7emyjelkborfz8,421,15,2,1862
ub4d7emyjelkborfz8,421,16,2,1954
ub4d7emyjelkborfz8,421,17,1,2631
ub4d7emyjelkborfz8,421,18,2,2326
ub4d7emyjelkborfz8,421,19,2,2365
ub4d7emyjelkborfz8,421,20,1,2315
ub4d7emyjelkborfz8,421,21,1,1778
ub4d7emyjelkborfz8,421,22,2,2093
ub4d7emyjelkborfz8,421,23,2,4708
ub4d7emyjelkborfz8,421,24,1,1086
ub4d7emyjelkborfz8,421,25,2,3387
ubspo427rmdo0r41xt,422,1,1,1990
ubspo427rmdo0r41xt,422,2,2,3870
ubspo427rmdo0r41xt,422,3,2,2110
ubspo427rmdo0r41xt,422,4,1,1798
ubspo427rmdo0r41xt,422,5,2,2606
ubspo427rmdo0r41xt,422,6,1,2210
ubspo427rmdo0r41xt,422,7,2,3406
ubspo427rmdo0r41xt,422,8,1,2400
ubspo427rmdo0r41xt,422,9,1,1672
ubspo427rmdo0r41xt,422,10,2,3822
ubspo427rmdo0r41xt,422,11,1,2972
ubspo427rmdo0r41xt,422,12,1,2178
ubspo427rmdo0r41xt,422,13,2,4800
ubspo427rmdo0r41xt,422,14,2,5827
ubspo427rmdo0r41xt,422,15,2,3285
ubspo427rmdo0r41xt,422,16,2,5373
ubspo427rmdo0r41xt,422,17,2,2222
ubspo427rmdo0r41xt,422,18,2,3440
ubspo427rmdo0r41xt,422,19,2,2557
ubspo427rmdo0r41xt,422,20,1,2221
ubspo427rmdo0r41xt,422,21,1,3110
ubspo427rmdo0r41xt,422,22,1,2130
ubspo427rmdo0r41xt,422,23,1,2598
ubspo427rmdo0r41xt,422,24,1,2454
ubspo427rmdo0r41xt,422,25,2,2512
ud6ctrc4efukhxy1nw,423,1,2,1982
ud6ctrc4efukhxy1nw,423,2,2,2486
ud6ctrc4efukhxy1nw,423,3,2,3290
ud6ctrc4efukhxy1nw,423,4,1,2268
ud6ctrc4efukhxy1nw,423,5,1,2978
ud6ctrc4efukhxy1nw,423,6,1,2388
ud6ctrc4efukhxy1nw,423,7,1,4276
ud6ctrc4efukhxy1nw,423,8,1,6677
ud6ctrc4efukhxy1nw,423,9,2,1952
ud6ctrc4efukhxy1nw,423,10,1,1854
ud6ctrc4efukhxy1nw,423,11,2,2006
ud6ctrc4efukhxy1nw,423,12,2,4340
ud6ctrc4efukhxy1nw,423,13,2,5430
ud6ctrc4efukhxy1nw,423,14,1,2396
ud6ctrc4efukhxy1nw,423,15,2,2435
ud6ctrc4efukhxy1nw,423,16,1,6002
ud6ctrc4efukhxy1nw,423,17,1,2851
ud6ctrc4efukhxy1nw,423,18,2,6094
ud6ctrc4efukhxy1nw,423,19,2,2484
ud6ctrc4efukhxy1nw,423,20,2,4347
ud6ctrc4efukhxy1nw,423,21,2,2221
ud6ctrc4efukhxy1nw,423,22,1,3233
ud6ctrc4efukhxy1nw,423,23,2,3329
ud6ctrc4efukhxy1nw,423,24,2,4803
ud6ctrc4efukhxy1nw,423,25,1,4778
uenen7vbxwvu2rmfz4,424,1,2,3071
uenen7vbxwvu2rmfz4,424,2,2,3688
uenen7vbxwvu2rmfz4,424,3,1,8048
uenen7vbxwvu2rmfz4,424,4,1,5920
uenen7vbxwvu2rmfz4,424,5,1,5754
uenen7vbxwvu2rmfz4,424,6,2,2792
uenen7vbxwvu2rmfz4,424,7,2,4662
uenen7vbxwvu2rmfz4,424,8,1,3599
uenen7vbxwvu2rmfz4,424,9,2,7427
uenen7vbxwvu2rmfz4,424,10,2,5030
uenen7vbxwvu2rmfz4,424,11,2,4311
uenen7vbxwvu2rmfz4,424,12,1,4480
uenen7vbxwvu2rmfz4,424,13,2,3999
uenen7vbxwvu2rmfz4,424,14,2,7570
uenen7vbxwvu2rmfz4,424,15,1,3174
uenen7vbxwvu2rmfz4,424,16,1,6558
uenen7vbxwvu2rmfz4,424,17,1,14736
uenen7vbxwvu2rmfz4,424,18,2,3872
uenen7vbxwvu2rmfz4,424,19,1,14959
uenen7vbxwvu2rmfz4,424,20,1,6385
uenen7vbxwvu2rmfz4,424,21,2,11979
uenen7vbxwvu2rmfz4,424,22,1,4622
uenen7vbxwvu2rmfz4,424,23,2,14947
uenen7vbxwvu2rmfz4,424,24,2,3566
uenen7vbxwvu2rmfz4,424,25,1,8464
uf5hw2en2w6k23wg5s,425,1,1,1589
uf5hw2en2w6k23wg5s,425,2,2,6058
uf5hw2en2w6k23wg5s,425,3,2,2293
uf5hw2en2w6k23wg5s,425,4,1,3847
uf5hw2en2w6k23wg5s,425,5,1,3722
uf5hw2en2w6k23wg5s,425,6,1,2005
uf5hw2en2w6k23wg5s,425,7,2,3336
uf5hw2en2w6k23wg5s,425,8,1,2373
uf5hw2en2w6k23wg5s,425,9,1,1765
uf5hw2en2w6k23wg5s,425,10,1,6176
uf5hw2en2w6k23wg5s,425,11,2,3631
uf5hw2en2w6k23wg5s,425,12,1,2803
uf5hw2en2w6k23wg5s,425,13,2,4720
uf5hw2en2w6k23wg5s,425,14,2,2269
uf5hw2en2w6k23wg5s,425,15,1,6651
uf5hw2en2w6k23wg5s,425,16,2,3442
uf5hw2en2w6k23wg5s,425,17,1,9037
uf5hw2en2w6k23wg5s,425,18,1,3584
uf5hw2en2w6k23wg5s,425,19,2,5108
uf5hw2en2w6k23wg5s,425,20,2,7125
uf5hw2en2w6k23wg5s,425,21,1,2004
uf5hw2en2w6k23wg5s,425,22,2,6017
uf5hw2en2w6k23wg5s,425,23,1,3272
uf5hw2en2w6k23wg5s,425,24,1,1669
uf5hw2en2w6k23wg5s,425,25,2,4425
ujxlz8or5udnna5btc,426,1,1,2829
ujxlz8or5udnna5btc,426,2,1,5309
ujxlz8or5udnna5btc,426,3,1,2597
ujxlz8or5udnna5btc,426,4,2,2110
ujxlz8or5udnna5btc,426,5,2,2573
ujxlz8or5udnna5btc,426,6,1,3005
ujxlz8or5udnna5btc,426,7,2,2173
ujxlz8or5udnna5btc,426,8,1,2709
ujxlz8or5udnna5btc,426,9,1,2757
ujxlz8or5udnna5btc,426,10,1,2373
ujxlz8or5udnna5btc,426,11,1,2535
ujxlz8or5udnna5btc,426,12,2,3238
ujxlz8or5udnna5btc,426,13,1,2596
ujxlz8or5udnna5btc,426,14,2,10591
ujxlz8or5udnna5btc,426,15,2,5879
ujxlz8or5udnna5btc,426,16,2,3157
ujxlz8or5udnna5btc,426,17,2,3511
ujxlz8or5udnna5btc,426,18,2,3693
ujxlz8or5udnna5btc,426,19,2,3310
ujxlz8or5udnna5btc,426,20,2,2839
ujxlz8or5udnna5btc,426,21,1,2508
ujxlz8or5udnna5btc,426,22,2,5006
ujxlz8or5udnna5btc,426,23,1,1877
ujxlz8or5udnna5btc,426,24,2,2287
ujxlz8or5udnna5btc,426,25,2,3053
ukc6dl6dwv48btppl6,427,1,1,1680
ukc6dl6dwv48btppl6,427,2,2,6540
ukc6dl6dwv48btppl6,427,3,2,2743
ukc6dl6dwv48btppl6,427,4,1,4115
ukc6dl6dwv48btppl6,427,5,2,2599
ukc6dl6dwv48btppl6,427,6,1,2504
ukc6dl6dwv48btppl6,427,7,1,11804
ukc6dl6dwv48btppl6,427,8,1,5914
ukc6dl6dwv48btppl6,427,9,2,2164
ukc6dl6dwv48btppl6,427,10,2,2221
ukc6dl6dwv48btppl6,427,11,1,2523
ukc6dl6dwv48btppl6,427,12,2,4422
ukc6dl6dwv48btppl6,427,13,1,2579
ukc6dl6dwv48btppl6,427,14,2,2119
ukc6dl6dwv48btppl6,427,15,1,1854
ukc6dl6dwv48btppl6,427,16,2,3227
ukc6dl6dwv48btppl6,427,17,1,6994
ukc6dl6dwv48btppl6,427,18,1,3060
ukc6dl6dwv48btppl6,427,19,2,3511
ukc6dl6dwv48btppl6,427,20,1,3251
ukc6dl6dwv48btppl6,427,21,1,1789
ukc6dl6dwv48btppl6,427,22,1,2814
ukc6dl6dwv48btppl6,427,23,2,4081
ukc6dl6dwv48btppl6,427,24,2,2701
ukc6dl6dwv48btppl6,427,25,2,3955
ul2mov6f1j7afrltnl,428,1,1,1945
ul2mov6f1j7afrltnl,428,2,2,5229
ul2mov6f1j7afrltnl,428,3,2,3460
ul2mov6f1j7afrltnl,428,4,1,6761
ul2mov6f1j7afrltnl,428,5,2,2613
ul2mov6f1j7afrltnl,428,6,1,3624
ul2mov6f1j7afrltnl,428,7,2,3849
ul2mov6f1j7afrltnl,428,8,1,2339
ul2mov6f1j7afrltnl,428,9,1,2117
ul2mov6f1j7afrltnl,428,10,2,2068
ul2mov6f1j7afrltnl,428,11,1,3326
ul2mov6f1j7afrltnl,428,12,1,2395
ul2mov6f1j7afrltnl,428,13,2,10913
ul2mov6f1j7afrltnl,428,14,1,1957
ul2mov6f1j7afrltnl,428,15,1,2438
ul2mov6f1j7afrltnl,428,16,2,2308
ul2mov6f1j7afrltnl,428,17,2,3762
ul2mov6f1j7afrltnl,428,18,2,3545
ul2mov6f1j7afrltnl,428,19,2,2043
ul2mov6f1j7afrltnl,428,20,1,7853
ul2mov6f1j7afrltnl,428,21,1,1903
ul2mov6f1j7afrltnl,428,22,2,2448
ul2mov6f1j7afrltnl,428,23,1,3903
ul2mov6f1j7afrltnl,428,24,2,4273
ul2mov6f1j7afrltnl,428,25,1,2420
umbeevrxsdc10e5ede,429,1,2,2367
umbeevrxsdc10e5ede,429,2,2,2609
umbeevrxsdc10e5ede,429,3,2,5120
umbeevrxsdc10e5ede,429,4,1,2087
umbeevrxsdc10e5ede,429,5,1,3248
umbeevrxsdc10e5ede,429,6,1,21702
umbeevrxsdc10e5ede,429,7,2,5107
umbeevrxsdc10e5ede,429,8,2,11171
umbeevrxsdc10e5ede,429,9,2,2465
umbeevrxsdc10e5ede,429,10,1,3827
umbeevrxsdc10e5ede,429,11,2,1889
umbeevrxsdc10e5ede,429,12,2,6320
umbeevrxsdc10e5ede,429,13,2,10364
umbeevrxsdc10e5ede,429,14,2,3960
umbeevrxsdc10e5ede,429,15,1,21556
umbeevrxsdc10e5ede,429,16,1,9108
umbeevrxsdc10e5ede,429,17,1,3817
umbeevrxsdc10e5ede,429,18,1,3409
umbeevrxsdc10e5ede,429,19,2,2185
umbeevrxsdc10e5ede,429,20,2,4541
umbeevrxsdc10e5ede,429,21,2,7150
umbeevrxsdc10e5ede,429,22,1,2881
umbeevrxsdc10e5ede,429,23,2,5888
umbeevrxsdc10e5ede,429,24,1,2061
umbeevrxsdc10e5ede,429,25,2,8034
uo3kfjudfgkddqhcyg,430,1,1,2581
uo3kfjudfgkddqhcyg,430,2,2,11123
uo3kfjudfgkddqhcyg,430,3,1,931
uo3kfjudfgkddqhcyg,430,4,2,2958
uo3kfjudfgkddqhcyg,430,6,1,2018
uo3kfjudfgkddqhcyg,430,7,1,5005
uo3kfjudfgkddqhcyg,430,8,1,2474
uo3kfjudfgkddqhcyg,430,9,1,2921
uo3kfjudfgkddqhcyg,430,10,1,2460
uo3kfjudfgkddqhcyg,430,11,1,1571
uo3kfjudfgkddqhcyg,430,12,1,3309
uo3kfjudfgkddqhcyg,430,13,2,1644
uo3kfjudfgkddqhcyg,430,14,1,4199
uo3kfjudfgkddqhcyg,430,15,2,1852
uo3kfjudfgkddqhcyg,430,16,1,1508
uo3kfjudfgkddqhcyg,430,17,2,18822
uo3kfjudfgkddqhcyg,430,18,2,2603
uo3kfjudfgkddqhcyg,430,19,1,1709
uo3kfjudfgkddqhcyg,430,21,2,3822
uo3kfjudfgkddqhcyg,430,22,1,1876
uo3kfjudfgkddqhcyg,430,23,2,406
uo3kfjudfgkddqhcyg,430,24,2,1668
uo3kfjudfgkddqhcyg,430,25,2,1253
uohdr8wr03sfrobhl8,431,1,1,1351
uohdr8wr03sfrobhl8,431,2,1,1758
uohdr8wr03sfrobhl8,431,3,1,2174
uohdr8wr03sfrobhl8,431,4,1,1870
uohdr8wr03sfrobhl8,431,5,1,6855
uohdr8wr03sfrobhl8,431,6,1,1502
uohdr8wr03sfrobhl8,431,7,1,2071
uohdr8wr03sfrobhl8,431,8,1,2782
uohdr8wr03sfrobhl8,431,9,2,2703
uohdr8wr03sfrobhl8,431,10,2,2791
uohdr8wr03sfrobhl8,431,11,1,1614
uohdr8wr03sfrobhl8,431,12,1,1976
uohdr8wr03sfrobhl8,431,13,1,2398
uohdr8wr03sfrobhl8,431,14,2,1894
uohdr8wr03sfrobhl8,431,15,1,2430
uohdr8wr03sfrobhl8,431,16,2,2285
uohdr8wr03sfrobhl8,431,17,2,1591
uohdr8wr03sfrobhl8,431,18,2,2816
uohdr8wr03sfrobhl8,431,19,2,2919
uohdr8wr03sfrobhl8,431,20,2,1446
uohdr8wr03sfrobhl8,431,21,1,1815
uohdr8wr03sfrobhl8,431,22,1,3302
uohdr8wr03sfrobhl8,431,23,2,2558
uohdr8wr03sfrobhl8,431,24,2,1481
uohdr8wr03sfrobhl8,431,25,1,3910
urcah8pwhrck52na2p,432,1,1,1340
urcah8pwhrck52na2p,432,2,2,2630
urcah8pwhrck52na2p,432,3,2,2703
urcah8pwhrck52na2p,432,4,1,2398
urcah8pwhrck52na2p,432,5,1,1639
urcah8pwhrck52na2p,432,6,1,1245
urcah8pwhrck52na2p,432,7,1,2097
urcah8pwhrck52na2p,432,8,1,3317
urcah8pwhrck52na2p,432,9,1,1737
urcah8pwhrck52na2p,432,10,1,2302
urcah8pwhrck52na2p,432,11,1,1652
urcah8pwhrck52na2p,432,12,1,2496
urcah8pwhrck52na2p,432,13,1,4223
urcah8pwhrck52na2p,432,14,2,1693
urcah8pwhrck52na2p,432,15,2,2165
urcah8pwhrck52na2p,432,16,2,4320
urcah8pwhrck52na2p,432,17,1,2147
urcah8pwhrck52na2p,432,18,2,1684
urcah8pwhrck52na2p,432,19,2,1940
urcah8pwhrck52na2p,432,20,1,3381
urcah8pwhrck52na2p,432,21,1,1984
urcah8pwhrck52na2p,432,22,2,4065
urcah8pwhrck52na2p,432,23,2,1421
urcah8pwhrck52na2p,432,24,1,1541
